"","subjectid","activity","datatype","bodyaccxmean","bodyaccymean","bodyacczmean","bodyaccxsd","bodyaccysd","bodyacczsd","bodygyroxmean","bodygyroymean","bodygyrozmean","bodygyroxsd","bodygyroysd","bodygyrozsd","observationmean","observationsd"
"5018",11,"standing","train",0.0002063393,-0.002428138,-0.002015195,0.00222662606693301,0.00345566115149822,0.00415418495151649,-0.01493787,0.004789618,0.01124633,0.00778920325050973,0.00394426810864108,0.00522553273960811,0.27878256,0.547966675238317
"5019",11,"standing","train",0.002799259,0.001305086,-0.001223615,0.0030482418133596,0.00476706191862391,0.00416462465028112,0.005265944,-0.001935349,0.002066742,0.00929592973488865,0.00887979348929925,0.00829759219758858,0.27933456,0.526715228359018
"5020",11,"standing","train",0.02013572,0.1261779,0.003699186,0.0120347583111328,0.0472128437669638,0.0091964144347263,0.01271258,-0.03444027,-0.2361195,0.0196869507629284,0.0150514296566441,0.0529080711392598,0.29489521,0.538077664490567
"5021",11,"standing","train",-0.005962081,-0.01206943,0.008988169,0.00316523113787391,0.00845863280329164,0.00542763006033377,0.006187052,0.01372806,-0.05806666,0.0100426256465926,0.00552908799381063,0.021918583725626,0.26953872,0.559271789139718
"5022",11,"standing","train",-0.00078661,-0.007585159,-0.009337223,0.00236836992224185,0.00730958113274297,0.0056793576168572,0.0111209,-0.0001799261,-0.01772311,0.0225895364213513,0.00636536956544735,0.011819180694323,0.27840853,0.530047789673541
"5023",11,"standing","train",-0.001864209,-0.01350518,-0.001860245,0.0021080467134589,0.00718426608703047,0.00487298165106714,0.004290402,0.007878399,-0.00137886,0.0213300365376377,0.00625652294108128,0.0111130919702012,0.27805704,0.52464945144366
"5024",11,"standing","train",-0.001561071,0.0001345279,-0.009114607,0.00189685404658566,0.00577632501013097,0.00537464168618721,0.02365067,-0.000664734,0.01600459,0.00955386411049217,0.00341355880229992,0.00724737422356016,0.27789645,0.528750300210797
"5025",11,"standing","train",0.0005988637,0.000118044,0.001898678,0.00274105459489871,0.00604713452849851,0.00495542981268017,0.008930614,-0.004056122,0.002921757,0.0105976850667727,0.00406581352150732,0.0081515966435169,0.27653115,0.531616456199406
"5026",11,"standing","train",-0.0001149315,0.001361808,-0.004846051,0.00281424224456809,0.00573914605318366,0.00489483701958279,-0.002506115,-0.005422809,0.01197717,0.0117598893207508,0.00433312720466915,0.00802629690687125,0.27825319,0.537051059656646
"5027",11,"standing","train",0.002885942,0.01279788,-0.007028132,0.00210409947535239,0.00564676740821954,0.00591155614943392,0.001639437,-0.0004962246,0.01315968,0.0207803784351705,0.0037342221555054,0.00668237163689994,0.27902457,0.535899743678525
"5028",11,"standing","train",-6.069718e-05,0.0003303754,0.006994196,0.00245427542144642,0.00772374901251393,0.00453304632927521,-0.01934122,-0.0001066015,0.006277529,0.0242036349922382,0.00451952543473009,0.0104885512990297,0.27665233,0.52601337119243
"5029",11,"standing","train",0.001094051,-0.004804745,-0.003485883,0.0024445798539535,0.00756563850135732,0.00509557259287649,0.02215437,-0.005527059,-0.005548268,0.0125299436722624,0.00495377020019175,0.00909304818770917,0.27788615,0.527237782255449
"5030",11,"standing","train",-0.0004038293,-0.003599633,-0.003030051,0.00198845986323775,0.00513948251442425,0.00516675750557873,0.01538535,-0.002720364,-0.002358967,0.0105683324656998,0.00442117437351399,0.0064792664091601,0.27750302,0.530740974580369
"5031",11,"standing","train",-0.0003327854,0.005995074,-0.002100159,0.00375664758079658,0.0105105946585959,0.00492452584216713,0.0004831097,-0.004669178,0.002849691,0.0276010468450834,0.0117184179280633,0.0205332408046766,0.27782874,0.520135021450858
"5032",11,"sitting","train",-0.04353781,0.2038074,-0.1039024,0.0146255142919653,0.0573755418070717,0.0343830481184168,0.008984049,0.03693703,0.1897239,0.0117847778992522,0.0129156177153924,0.0276350223516307,0.24772514,0.552287253557874
"5033",11,"sitting","train",0.005624911,-0.04944118,0.004484884,0.00449968651098918,0.0233317678419615,0.00886367493959372,-0.04580233,0.004636607,0.178123,0.0110121892028807,0.00737766372776505,0.0385562221797897,0.28793391,0.538456087926098
"5034",11,"sitting","train",-0.0007698792,0.002524097,-0.004369119,0.00302417700214513,0.0057324088073848,0.00483627690961229,-0.01713534,-0.002320396,0.09042078,0.00623875684497491,0.00506437643394678,0.0247085701913185,0.27281147,0.549625874274488
"5035",11,"sitting","train",-0.004647398,0.005267384,-0.01012079,0.00283815800439677,0.00393679175757244,0.00509227091878286,-0.009514063,0.01217135,0.04974684,0.0054610299274164,0.00549160443450223,0.0156173111031522,0.27530777,0.532461875054321
"5036",11,"sitting","train",-0.003926021,-0.01176905,0.004632896,0.00222187364624806,0.00326193043985061,0.00406104390424136,-0.009470266,-0.00241137,-0.00176946,0.00292069620816961,0.00448055979481052,0.00682115746578023,0.27855203,0.5458166351403
"5037",11,"sitting","train",-0.003690543,-0.0009688881,0.005062165,0.0100513216304833,0.0111672867666402,0.00806342517258483,0.0006745861,-0.002757086,-0.008922089,0.0142189949678643,0.0209980114406344,0.0369163503664962,0.26375219,0.540881286125954
"5038",11,"sitting","train",-0.004438333,0.001909364,0.01009981,0.0106633933363582,0.0128576107275095,0.00838380567803235,-0.002021077,0.002172429,0.004951039,0.0144962126521588,0.0225255942197157,0.039189965985119,0.26722194,0.537476652788217
"5039",11,"sitting","train",0.01132992,0.00364557,0.001375637,0.00543875074678628,0.00858234088474514,0.00586583025080784,-0.001093094,0.01060915,0.01064371,0.0091792211987448,0.0131836367445792,0.0196446704913345,0.28190551,0.537389943353773
"5040",11,"sitting","train",0.0004110262,0.0009597152,0.005689147,0.00475305217374194,0.00806407829685989,0.00649993227234286,0.003501253,-0.01700902,-0.01295601,0.00893883566771257,0.0115227735180439,0.0179103119099423,0.28268443,0.539688565470943
"5041",11,"sitting","train",0.001086543,0.01874041,-0.003613369,0.00212623065593707,0.00436091392598257,0.00506932609079976,0.01320958,0.01666922,0.02932583,0.00311060422968475,0.00621360333631958,0.0100830348616127,0.28305561,0.561476452121917
"5042",11,"sitting","train",0.003902148,-0.005017732,-0.0006076409,0.00718838176454976,0.00773640104359698,0.00553982647419839,0.00206577,-0.005668003,-0.005006389,0.0103738611180124,0.0105481633737678,0.0219248206779199,0.27071511,0.529102851647694
"5043",11,"sitting","train",0.000991968,-0.001177109,-0.000189618,0.00834178703837246,0.00931959626601559,0.00610106797369552,-0.001859764,0.005230428,0.007441499,0.01224753360012,0.0131658213577895,0.0261265974449554,0.27685209,0.521682598539473
"5044",11,"sitting","train",-0.00212008,0.006369182,0.00401687,0.0103194853646607,0.0179794250323569,0.0111437730837055,0.01350383,0.004805001,0.02095808,0.0146243201374644,0.0283372549126723,0.0369052550523461,0.27198298,0.519405279899261
"5045",11,"sitting","train",0.01586435,-0.01530338,-0.001294323,0.0127136982932241,0.023599225867674,0.0127385498229218,-0.01596995,0.02048119,0.002544554,0.017865315965665,0.0404885325215749,0.0558767063090557,0.26356005,0.519295259616122
"5046",11,"sitting","train",-0.005876746,0.04429825,-0.0239688,0.0101275548114884,0.0201212165009112,0.0107940020021238,0.01182726,-0.004786687,0.01107839,0.016015617808781,0.0318163373303936,0.0469861069092936,0.28906572,0.525357415356694
"5047",11,"sitting","train",0.03047764,0.202141,-0.06535476,0.0143917164294912,0.0709361636034516,0.0301594919203254,-0.09993554,-0.1142378,-0.386438,0.0559429344291739,0.0540572957837785,0.077062080063997,0.32221519,0.538302470650022
"5048",11,"sitting","train",0.009092514,-0.01302181,-0.0201393,0.0104305158297104,0.0170904823638331,0.0143068267265467,-0.1073433,-0.009250224,-0.1611975,0.033787415699942,0.0172078170295106,0.0514202649782737,0.27439461,0.524647726399543
"5049",11,"sitting","train",-0.003018052,-0.01827116,0.004296417,0.00918920486395275,0.0106220372596246,0.00892732672426703,-0.05059015,0.003326874,-0.06186113,0.0175294829646057,0.0145157676979459,0.0290370098190916,0.27046247,0.528932346363626
"5050",11,"sitting","train",-0.00292303,0.005566188,0.002920442,0.00338506565192657,0.00606287782089999,0.00585455404281816,-0.009143303,0.03905871,0.005108835,0.00711845884202196,0.0106824118802919,0.0072572503217543,0.2774149,0.517212913749837
"5051",11,"sitting","train",0.002676729,-0.006566297,0.01049692,0.00239124567832699,0.00472873767153123,0.00496290179963436,0.01415325,0.008750601,0.01232619,0.00391044721104727,0.00655568853170705,0.00482153302950214,0.27641506,0.530309176244099
"5052",11,"sitting","train",-0.0009590692,0.01101152,0.003344011,0.0128615298307271,0.0109472190043207,0.00806385456344941,0.006936692,-0.001727943,0.01660475,0.00784656327716391,0.0185269890018868,0.0197563297608234,0.27712781,0.522821414672141
"5053",11,"sitting","train",-0.001437282,-0.002470402,-0.006233643,0.0172591390916193,0.0161960481929417,0.012813564259597,0.00802663,-0.002898994,0.01881818,0.0145115798339997,0.0269431169414084,0.0271111566128378,0.27758461,0.521148968450558
"5054",11,"sitting","train",0.0493442,0.02204629,0.005286911,0.0148886110116901,0.0157292371742941,0.0104847693666746,-0.01769739,0.02471123,-0.04667396,0.014040857435853,0.023161049637822,0.0223306806948462,0.27397235,0.526939799968643
"5055",11,"sitting","train",-0.0137226,-0.01696485,0.01011987,0.0129624820642847,0.0120084721581767,0.00805897161858109,0.003816856,0.003420417,0.04613017,0.00740775392555,0.0182889162376918,0.0198836932123963,0.27526021,0.536018651020491
"5056",11,"sitting","train",-0.00436958,-0.003639957,0.005880296,0.0173442323058037,0.0120499272033423,0.00913008609878443,-0.002130049,-0.0006165555,0.004587265,0.0107051117689492,0.030686267756437,0.0228880434378483,0.27518349,0.525385629816296
"5057",11,"sitting","train",0.02293141,-0.006630043,0.007528954,0.0199134002978981,0.0134602248475791,0.00904809347567025,-0.007111687,-0.0009278949,-0.0314694,0.0146447462909681,0.043394404010188,0.0273658077233126,0.27561977,0.529433080087205
"5058",11,"sitting","train",-0.003563484,0.005447778,0.0006702029,0.0163436396083084,0.0149265469105743,0.0098176027525749,0.005105214,0.02228405,-0.009559174,0.0146215092615447,0.0384680240561199,0.0319458071618647,0.28145281,0.534280391083594
"5059",11,"laying","train",0.03271794,-0.05287826,-0.0003308676,0.0359347131479072,0.0342481453898322,0.0286272237449422,0.09234258,0.178894,0.1892558,0.104031286981307,0.123360150963713,0.0981809445527207,0.30325235,0.542212535260577
"5060",11,"laying","train",-0.00467011,-0.0003924905,0.02409526,0.0167526761498,0.0140902523104822,0.0165184981567096,0.01406411,-0.3618608,0.1413603,0.0459067053792556,0.0673818314085427,0.0615777047495693,0.23816469,0.556247482547424
"5061",11,"laying","train",-0.01906626,-0.02237145,0.009236621,0.00808647438368708,0.00773757388873758,0.00713401016730687,0.08283244,0.02520532,0.07392336,0.0250656763299333,0.0208005435058234,0.0400876849556398,0.2637474,0.52396983449885
"5062",11,"laying","train",-0.002962642,0.0009411927,-0.004920639,0.00310654667327908,0.00362440838258543,0.00492892198046525,0.00681216,0.01341632,0.02208633,0.0118108537650267,0.00673557023191824,0.0141443801691088,0.28338738,0.52706340408996
"5063",11,"laying","train",0.004932864,0.0006223463,-0.005259386,0.00310134248826222,0.00373807586066947,0.00546284542206469,-0.003423078,0.0007115017,-0.01392881,0.011626163105401,0.00415242654203642,0.00770416743584781,0.28308825,0.52970068542055
"5064",11,"laying","train",0.003918342,-0.003838618,0.002976316,0.0028485623785424,0.00338627054943588,0.00523631565129551,0.00947989,-0.0007120442,-0.01077397,0.00872115874389009,0.0038449710253216,0.0051995992469989,0.28189858,0.533295938333775
"5065",11,"laying","train",0.001667971,-0.002292023,-0.001480439,0.00417525263633977,0.00360591239981918,0.00688603222457448,-0.002341939,-0.004172424,-0.01607356,0.0154947711649974,0.00458203789355769,0.0101228672280334,0.27436916,0.516338532226448
"5066",11,"laying","train",-0.001408204,-0.001770508,0.004392331,0.00450704593413224,0.00355161431728475,0.00676960370648025,-0.01109794,-0.003019348,-0.008937465,0.0155744150105441,0.00428866506596072,0.0101779916320413,0.27790904,0.520350546004037
"5067",11,"laying","train",-0.006696241,0.0006203737,0.0007605438,0.0029894562649038,0.00264214453574566,0.00441814770084081,0.009362288,-0.002979141,-0.005853243,0.0056924610241288,0.00269617152709566,0.00475100399253436,0.28089886,0.538669515030973
"5068",11,"laying","train",-0.001311659,-0.0001688229,-0.00675165,0.00297482537472637,0.0029675126303394,0.00697818696429182,-0.003749731,-0.0002727568,0.004694541,0.00777224501771776,0.00247672791953146,0.00608274313114678,0.27130357,0.535818009212688
"5069",11,"laying","train",-0.001406868,0.00106145,-0.005853377,0.00494921337959459,0.00606212556054864,0.00879114732956304,-0.01282628,-0.0008235418,-0.000382686,0.0156123488041555,0.00374817441724451,0.00810906688435857,0.28114114,0.51633704106084
"5070",11,"laying","train",-0.004717407,-0.00384095,0.02345111,0.00448726436031064,0.00606631640549697,0.00830483762831682,-0.02626316,-0.008734665,0.02706535,0.0131599189125216,0.00380297630540416,0.00704302513118764,0.28330402,0.52392724305321
"5071",11,"laying","train",0.002695401,0.0004433095,-0.008523579,0.00350320891033564,0.00964352895507761,0.00984672797860946,0.0006612075,-0.004289907,-0.002100039,0.0220285616099886,0.00530156238728621,0.0086223172402595,0.27343109,0.516828139465706
"5072",11,"laying","train",-0.00147681,0.002677076,-0.005481527,0.00709766538032297,0.0237609864201203,0.0188127356311137,0.01013842,0.001853563,0.002458417,0.0383558721137142,0.0114106889292917,0.0110223767993833,0.28371607,0.528188561609901
"5073",11,"laying","train",0.01172473,0.02823812,0.008686951,0.0143645292913053,0.028363952992037,0.0194932245085076,0.00613588,-0.004742566,0.007731799,0.0363893298899767,0.0229205583481054,0.0329801813548659,0.28281365,0.537502366784443
"5074",11,"laying","train",-0.1086847,0.003331004,-0.02027064,0.0343234624250314,0.0360741732367168,0.0319464644547827,0.2559807,0.2141063,0.4578093,0.107203546697965,0.0683836379384376,0.100146089989912,0.3455533,0.537603945801316
"5075",11,"laying","train",0.04106907,-0.01255463,0.006683035,0.0142547919730093,0.0096643095952994,0.0126404783654425,0.1609897,0.150883,0.2613529,0.0593246801854654,0.0375357032395662,0.0676241682752782,0.27393141,0.533103570449645
"5076",11,"laying","train",-0.009958726,0.01032371,-0.007074556,0.00718387168539941,0.00731888076589121,0.0130326280448609,0.07584246,0.07768735,0.1434476,0.0469631797388992,0.0244885520913447,0.0427521350395069,0.26097971,0.5275295115414
"5077",11,"laying","train",-0.005663476,0.006244302,-0.006437171,0.00408294290557179,0.00541724092805134,0.00851453222580605,0.0007162277,0.03268317,0.0449573,0.0235891666641304,0.0122412131481452,0.0194760720665645,0.2799596,0.524521151588138
"5078",11,"laying","train",0.0009823304,0.000808933,0.0002835492,0.00325001597365197,0.00484738162053219,0.00855468008493267,-0.002836613,-0.001394792,-0.01262552,0.0181416787598777,0.00617967872188358,0.0073682684026512,0.27867136,0.520537073088466
"5079",11,"laying","train",0.003370921,0.002397727,-0.008209192,0.00273267213637268,0.00249645332383065,0.00661390072961359,-0.01399296,-0.0115305,-0.01288416,0.0072739156031284,0.00268974699704022,0.0061410423615063,0.28008378,0.535241196309629
"5080",11,"laying","train",8.572597e-05,0.000389175,0.0009613514,0.00300256690393384,0.0023909569944851,0.00612784768797797,-0.01798661,-0.01307504,-0.01100566,0.00581222598683313,0.00267047025146373,0.0043144320469587,0.27657148,0.528755954613301
"5081",11,"laying","train",-4.725539e-05,0.008602964,-0.005436554,0.00263683527150264,0.0025123486449367,0.00561332002302143,-0.0003991382,-0.008824103,-0.003588655,0.00624807757630551,0.00308080616205961,0.00544616548953158,0.27771845,0.542896663794355
"5082",11,"laying","train",-0.005177688,-0.000618503,0.006745687,0.00250979050558568,0.00271915212841949,0.00454220699934322,-0.0009527988,-0.004030752,-0.004085102,0.00571096971979871,0.0026079840959391,0.00431083733435843,0.27592316,0.534234684409052
"5083",11,"laying","train",0.002199071,0.001552934,-0.001455607,0.00247900670259622,0.002835832174112,0.00441442899151427,-0.00814103,0.001052531,-0.0007600665,0.00700396198405854,0.00242017545747842,0.00494821870738062,0.276556,0.53778000117572
"5084",11,"laying","train",-0.001689006,-0.002703098,-0.001152368,0.00224409204023057,0.002452270612287,0.0046238227627303,-0.001668778,-0.001719437,0.009166072,0.0070122121360555,0.0023246280832014,0.00452249932524894,0.277601,0.536695743195589
"5085",11,"laying","train",-0.002776691,0.0009077822,0.003193838,0.00241126268853089,0.00216649300015847,0.00418019855988792,-0.005073413,0.0008631495,-0.005009854,0.00644368312880336,0.00214388726331918,0.00398845351658341,0.27970158,0.548705952321788
"5086",11,"walking","train",-0.08153006,0.05312585,0.04211094,0.191837217521099,0.163177649390598,0.0841919880710737,0.2455742,0.3707537,-0.2352003,0.36794996289383,0.38137938854633,0.258998752236305,0.19344778,0.483885005617076
"5087",11,"walking","train",-0.261391,0.1826892,0.06880926,0.207715300392982,0.165420295404337,0.0818850321646094,-0.04275438,0.2536405,0.04145691,0.319436755937811,0.373138658833936,0.267974731376196,0.29227935,0.474261626964557
"5088",11,"walking","train",-0.08370302,0.1345941,0.1701603,0.221952394067069,0.171581514692699,0.0838009849483214,-0.05793205,-0.6390785,-0.01140754,0.327878538815138,0.400726170998712,0.271750133083033,0.31843399,0.469253672814266
"5089",11,"walking","train",0.4392938,-0.02871893,0.03381403,0.213096097117355,0.183427423719171,0.0866856633399039,0.2572968,0.4941477,-0.08225425,0.379899071751572,0.439813711499766,0.277121763422856,0.21975497,0.466464399692249
"5090",11,"walking","train",-0.177789,-0.07060479,-0.04050492,0.201643358970399,0.178163430196812,0.083282776312687,0.01113375,-0.7577947,0.4946364,0.381028172343014,0.427828522752117,0.278718384858487,0.25902502,0.47145480678474
"5091",11,"walking","train",-0.1196707,0.1946656,-0.1094574,0.201515975071693,0.177925529213804,0.0825552978999842,0.1347855,-0.1271474,0.2274623,0.327039939838459,0.380418481894583,0.292486109990512,0.34054339,0.472026665528221
"5092",11,"walking","train",0.02694406,0.2163159,-0.0535118,0.195297228755605,0.192456259196743,0.0799903553760086,0.1352797,-0.03318484,0.06823904,0.332345684027997,0.392384944395209,0.284497735113098,0.34820795,0.486421769142571
"5093",11,"walking","train",-0.1061404,-0.3343395,-0.06965974,0.204643408614815,0.184636064861076,0.0797459520384314,0.1032844,-0.2670514,-0.6889991,0.386961711253008,0.42503401201943,0.270034940607109,0.25233321,0.478413794088219
"5094",11,"walking","train",-0.1051322,0.07999055,0.03231654,0.201016445505901,0.1707482146753,0.0801149320858543,-0.434731,0.5486132,-0.2190747,0.391817680657375,0.426546698366907,0.26981172375739,0.17400407,0.472408787130021
"5095",11,"walking","train",-0.2275701,0.00329954,0.09497264,0.196980550335041,0.168984359025108,0.0778251098382471,-0.4851,-0.1007515,0.150544,0.382419333635103,0.406400457044016,0.262666918432013,0.30332394,0.46796178418043
"5096",11,"walking","train",0.04524,0.05843242,0.151023,0.209095468219691,0.186038522528552,0.0794864397426008,-0.4461721,-0.5444177,-0.1088724,0.380767595894194,0.418725828725476,0.265815327193374,0.37082319,0.479724876356386
"5097",11,"walking","train",0.3072017,0.3212288,0.2674803,0.208193123165318,0.181673604340925,0.0809690645329073,-0.3109152,0.3867059,-0.391084,0.365417221288441,0.433789815179182,0.28300205149455,0.25394669,0.472126097107318
"5098",11,"walking","train",-0.322891,-0.05224928,0.0518095,0.197107549982037,0.175097217144072,0.0797649664284614,0.003091804,0.1261787,-0.02436727,0.410610739918652,0.416454328857851,0.273620184354808,0.22629584,0.47535871469447
"5099",11,"walking","train",-0.1477082,-0.1044662,-0.09444997,0.189946065796581,0.184407169876845,0.0828392244873846,0.4241671,-0.5972062,-0.004514039,0.426717954565851,0.407993777681135,0.283375642145187,0.2649733,0.48049571737635
"5100",11,"walking","train",-0.0334404,0.2123664,-0.09472619,0.184225470157718,0.167386657249344,0.0768093535898728,0.3698607,-0.2005657,0.2780666,0.397770776561556,0.402641394900981,0.291449313970858,0.27085307,0.471432163950019
"5101",11,"walking","train",-0.08679982,0.1441463,0.1598477,0.188231780830831,0.155889040761737,0.101770208758615,-1.06048,0.3299556,-0.2218306,0.356992946425354,0.330371893046831,0.235707258403021,0.25733872,0.482842285676449
"5102",11,"walking","train",-0.2704765,0.04711523,0.02195219,0.221625033738407,0.17404167319046,0.0824802338685129,-1.263575,0.716592,-0.2314939,0.403054155315663,0.401116986678421,0.282546661261991,0.20366345,0.479470432272604
"5103",11,"walking","train",-0.3062226,0.104286,0.09617091,0.229292876222064,0.185793278750272,0.0847609189622972,-1.010098,0.2747728,0.1774797,0.394010702610884,0.423815243230267,0.285919456721591,0.34088417,0.47987022648343
"5104",11,"walking","train",0.3607894,0.0291817,0.03924216,0.219445607018561,0.178079032277007,0.0797772557608484,-0.3493347,-0.2008051,0.05557432,0.424567526600479,0.442155357950175,0.28552756604965,0.31934547,0.473011185922303
"5105",11,"walking","train",-0.06719967,-0.2694049,0.03525096,0.202919040242223,0.184045994947494,0.0821441647756088,0.2096292,0.8247613,0.09267585,0.396018431533546,0.414749400989569,0.291939435688305,0.19864335,0.466726093856715
"5106",11,"walking","train",-0.07220714,-0.1921709,-0.03369612,0.1934237212307,0.181422975295329,0.0845007100545687,-0.1530021,-0.555943,0.4113262,0.36657465862403,0.37824823284505,0.291326087897993,0.24586726,0.47766758120745
"5107",11,"walking","train",-0.05554545,0.1479335,-0.09920184,0.194195471540739,0.164852920870419,0.0782360219617508,0.5084931,-0.2058077,0.1203887,0.375048084614435,0.377309735247009,0.3016294958457,0.33324288,0.476852669171095
"5108",11,"walking","train",0.04838306,0.04903677,-0.07093886,0.2095833869325,0.188916711645213,0.083362211321017,0.2049662,0.08794133,0.2914357,0.389849294098991,0.405799985907112,0.321290524579522,0.35691894,0.473934015787263
"5109",11,"walking","train",0.2903202,-0.3145794,-0.0379507,0.216234526529926,0.19496712752728,0.0856202078005573,-0.2401707,-0.2255043,-0.3502439,0.428268152839277,0.444027380059231,0.309694093204955,0.24565622,0.473251743876309
"5110",11,"walking","train",0.171109,0.2062786,0.004957372,0.215656600244949,0.177501473703813,0.0836924103624531,-0.01372105,0.32817,0.06077888,0.422219934356049,0.4451892690337,0.269712588072053,0.20657187,0.473261685815064
"5111",11,"walking","train",-0.2772342,0.03891556,0.09450382,0.222577711530935,0.17403187594136,0.0840318698205462,-0.631829,0.2020572,0.02959283,0.384063636352154,0.413079525313187,0.258386017354242,0.32879613,0.469856424170777
"5112",11,"walking","train",0.3200089,-0.04681045,0.03049022,0.219387711782796,0.180755482510619,0.0788061267762386,-0.2686091,0.1524,-0.05889478,0.376242154222277,0.424024242119351,0.26675640939637,0.29534949,0.478525287428786
"5113",11,"walking","train",0.2217696,-0.4546041,-0.001248431,0.195233205199854,0.190662670783256,0.0809336829050153,0.2173277,0.7885989,0.07328747,0.399050053537468,0.446431841419672,0.261140595243933,0.20812615,0.476093199995012
"5114",11,"walking","train",-0.1220369,-0.3024387,-0.05204174,0.179136162375085,0.19143725354027,0.0795699829859488,0.2857346,-0.8073001,0.3013942,0.398859573576651,0.421033331440997,0.271970161058768,0.26551623,0.478676325459709
"5115",11,"walking","train",-0.09571133,0.186082,-0.06413921,0.170083636238858,0.174310238062845,0.0752753179841776,0.5299615,-0.09449989,0.197822,0.371565469583518,0.39486741198,0.278847082474851,0.27088111,0.477857370727096
"5116",11,"walking_downstairs","train",0.4558139,-0.1153582,0.2633097,0.360639216309841,0.143347721754852,0.118756989175629,-0.6466804,-0.03534437,0.1681026,0.286946966754092,0.354561989516839,0.331310036127622,0.24439798,0.478958782865984
"5117",11,"walking_downstairs","train",-0.2862225,0.1288138,0.1018405,0.340922537274364,0.151401505746812,0.106929955484008,-0.5037873,-0.09038479,0.5434248,0.414704649131137,0.340257084485374,0.302522499509566,0.16831268,0.473164451036669
"5118",11,"walking_downstairs","train",-0.0889898,0.07609983,0.009511431,0.323695003278744,0.186676514363823,0.113276885255595,0.2908846,-0.389255,-0.08198526,0.575733124421031,0.353033915340079,0.301219373638617,0.27027293,0.468707276144731
"5119",11,"walking_downstairs","train",-0.2078707,0.1655225,0.06892258,0.347694187105086,0.204903927243457,0.112536036072139,-0.9868479,0.08156269,-0.2338523,0.661331277764356,0.353202081901449,0.327516015969426,0.39526316,0.476129843309494
"5120",11,"walking_downstairs","train",0.5784053,-0.4114551,-0.1846127,0.365375647565638,0.203782074854967,0.110144928543273,1.079306,0.4057232,-0.1021271,0.687747793159514,0.395783301793723,0.355590079744061,0.41457082,0.468862277344638
"5121",11,"walking_downstairs","train",0.1518939,0.07541968,-0.1330385,0.385229347451124,0.196475173600963,0.117105852405362,-0.7747996,0.0516994,0.6119618,0.716480360553922,0.454661162435774,0.351291166795086,0.18406817,0.470962544256629
"5122",11,"walking_downstairs","train",0.05280153,0.07485895,-0.09066758,0.404568443498465,0.176135737003261,0.118107845013807,0.2513942,-0.2678759,0.3721248,0.234508553594304,0.384875906443948,0.336471322974227,0.17596171,0.486260318124412
"5123",11,"walking_downstairs","train",-0.2023286,0.2015298,-0.06352072,0.396964492721739,0.147257104389464,0.128505530180024,0.4786345,0.3574864,-0.0364881,0.297670860484096,0.331131399999594,0.353137962708751,0.32648048,0.482439090004366
"5124",11,"walking_downstairs","train",-0.3493772,0.1289565,0.1556096,0.383460585631137,0.184118760700941,0.1111628195582,-1.111783,0.3133903,0.08654349,0.442867184888082,0.348575201305386,0.318673260660096,0.34803564,0.49039961556773
"5125",11,"walking_downstairs","train",0.3517987,-0.4450405,-0.09970031,0.386657014132129,0.182694953632115,0.100127094902181,-0.06995528,0.6502991,-0.008482207,0.409048630954892,0.377753192350774,0.326309948735081,0.39850641,0.489360059884436
"5126",11,"walking_downstairs","train",-0.1559657,0.02123694,-0.08303423,0.371863240186845,0.196295471926444,0.0973150472663891,-0.6886651,-0.1335014,0.5019043,0.795216752749631,0.427085821032249,0.367787198918825,0.13091181,0.473233117128808
"5127",11,"walking_downstairs","train",-0.04766353,0.1919866,-0.1689962,0.383022101559273,0.198873832827378,0.120866085440473,-1.230328,0.7258756,-0.06234419,0.87360639806168,0.414011506383577,0.378438820949973,0.29259234,0.465331083209604
"5128",11,"walking_downstairs","train",-0.4297695,0.3770482,0.05243055,0.39060793128683,0.211822636348818,0.13647174788334,0.1904395,-0.05638677,-0.1940789,0.608621739656571,0.342533243535249,0.351432848155939,0.42609094,0.474383706870773
"5129",11,"walking_downstairs","train",0.5296532,0.008088083,0.307461,0.404890279755236,0.210791919772346,0.128744575419948,-0.3905191,-0.006108466,-0.2458057,0.72629609826528,0.371009323322575,0.330400040024735,0.13530156,0.471647984717217
"5130",11,"walking_downstairs","train",-0.5822124,0.2058114,-0.007504181,0.428936052679673,0.18265438556998,0.119711948479946,0.06993705,-0.3322357,0.6753054,0.368395291503376,0.356027942096364,0.359332730469321,0.24707361,0.482553598139763
"5131",11,"walking_downstairs","train",-0.08595297,0.0465317,0.1179095,0.399973337303293,0.174295193678117,0.121082430429978,0.7155497,-0.06775234,-0.07061262,0.449001326113678,0.478969712627856,0.371885880899324,0.45445175,0.470561774751063
"5132",11,"walking_downstairs","train",-0.1853425,0.1580606,0.131757,0.340293676709407,0.192793778881773,0.125691415019368,-0.7805253,0.1976485,0.1756113,0.346798730241166,0.402751623160669,0.318284393116221,0.22439081,0.476872531246836
"5133",11,"walking_downstairs","train",-0.4224969,0.05899153,0.08205403,0.329003766157718,0.167558745022628,0.1102799662933,-0.839302,-0.1583724,0.4801115,0.27311730258462,0.399426193226894,0.304373432766248,0.21863941,0.478634253488219
"5134",11,"walking_downstairs","train",0.01957231,0.1126433,-0.04038754,0.30359188373055,0.177238440461982,0.106931056094714,-0.2168437,-0.3415738,0.05680287,0.493177143307069,0.378833976043086,0.30247073634308,0.27371928,0.478396614479449
